text,intent,is_noise,is_hard,language
can I make a reservation?,faq,False,False,en
hỏi chút có giới hạn thời gian ngồi không nào,faq,False,False,vi
cho 3 Phin Đen Đá ít đường đi,order,False,False,vi
mình order một Freeze Cà Phê nhiều đá,order,False,False,vi
hmm???,ignore,True,False,en
có đồ uống healthy không Trà Kiwi đá,consultant,False,False,vi
bên em có ba Trà Xoài Nhiệt Đới S không.,order,False,True,vi
cho một cốc Vietnamese Latte M,order,False,False,vi
anh không uống caffeine thì nên chọn gì Espresso ít ngọt,consultant,False,False,vi
recommend something under 50000 Freeze Chocolate không caffeine,consultant,False,False,vi
có đồ uống healthy không Espresso không caffeine,consultant,False,False,vi
cho mình hỏi có món cho trẻ em không?,faq,False,False,vi
có xuất hóa đơn VAT không nào,faq,False,False,vi
ừ...,ignore,True,False,vi
món nào phù hợp cho buổi chiều Freeze Bạc Xỉu ít ngọt,consultant,False,False,vi
em order hai Freeze Sữa Chua Việt Quất L nha,order,False,False,vi
cho hỏi is there a kid's menu nhỉ,faq,False,False,vi
can I get 3 Freeze Socola Bạc Hà,order,False,False,vi
lấy cho 2 ly Trà Táo Bạc Hà S,order,False,False,vi
cho hỏi what is the wifi name?,faq,False,False,vi
suggest a drink for someone who hates coffee Matcha Latte mát,consultant,False,False,vi
what's the most popular item Muffin Chocolate ít ngọt,consultant,False,False,vi
cho mình hỏi có nhận đặt tiệc không không,faq,False,False,vi
em muốn thêm một Muffin Chocolate S,order,False,False,vi
mang ra hai Freeze Trà Xanh S nhé,order,False,False,vi
cho 3 Cà Phê Đen Nóng S đi,order,False,False,vi
có trà nào ngon không Cà Phê Dừa không caffeine,consultant,False,False,vi
suggest a drink for someone who hates coffee Freeze Xoài không caffeine,consultant,False,False,vi
gợi ý cho khách không ăn đường Cà Phê Sữa Nóng đá,consultant,False,False,vi
what's your best seller today Trà Đào Cam Sả mát,consultant,False,False,vi
món nào hợp với khẩu vị trẻ em Bạc Xỉu không caffeine,consultant,False,False,vi
cho a 2 Bánh Táo,order,False,False,vi
ừm ạ,ignore,True,False,vi
mình order hai Trà Dâu ít ngọt nhỉ,order,False,True,vi
có đổi món sau khi đặt không không,faq,False,False,vi
cho em 2 Trà Gừng Mật Ong S em,order,False,False,vi
alo,ignore,True,False,en
thêm cho tôi 2 Mocha S,order,False,False,vi
gọi hai ly Trà Nhài nhiều đá,order,False,False,vi
cho em hỏi có thanh toán thẻ không nào,faq,False,False,vi
hỏi chút có xuất hóa đơn VAT không?,faq,False,False,vi
có bán ba Sandwich Cá Ngừ M không,order,False,False,vi
mình order hai Trà Sữa Trân Châu ít đá,order,False,False,vi
cho một Freeze Cà Phê lạnh đi,order,False,False,vi
có món gì cho người ăn kiêng không Bánh Mì Que ít ngọt,consultant,False,False,vi
cho em hỏi có đặt bàn trước không?,faq,False,False,vi
món nào thay thế được cà phê Cà Phê Dừa ít ngọt,consultant,False,False,vi
"anh không thích ngọt, tư vấn gì Flat White ít ngọt",consultant,False,False,vi
mang ra hai Trà Oolong Sữa L nhé,order,False,False,vi
em cần 2 Bánh Mì Que L,order,False,False,vi
tư vấn cho em món ngon giá rẻ Vietnamese Latte đá,consultant,False,False,vi
hỏi chút có giao tận nơi không ạ,faq,False,False,vi
có nhận thanh toán công ty không vậy,faq,False,False,vi
hỏi chút do you have vegetarian options nhỉ,faq,False,False,vi
nên uống gì vào buổi sáng Freeze Xoài mát,consultant,False,False,vi
please give me hai Cappuccino S,order,False,False,en
em thích trà trái cây thì uống gì Cà Phê Đen Nóng không caffeine,consultant,False,False,vi
"anh thích vị nhẹ, gợi ý gì Flat White đá",consultant,False,False,vi
cho hỏi do you offer birthday discounts không,faq,False,False,vi
mình muốn order 3 Freeze Caramel,order,False,False,vi
lấy cho 2 ly Trà Dâu M,order,False,False,vi
một ly Trà Sen Vàng L nha,order,False,False,vi
có món gì cho người ăn kiêng không Trà Cam Quế mát,consultant,False,False,vi
được???,ignore,True,False,vi
"anh thích đồ uống chua, có gì Trà Atiso Đỏ không caffeine",consultant,False,False,vi
đặt bàn và lấy 3 Vanilla Latte M,order,False,False,vi
tính cho tôi 1 Vanilla Latte L,order,False,False,vi
mình order một Freeze Cà Phê size S,order,False,False,vi
thêm cho tôi 2 Vietnamese Latte S,order,False,False,vi
mang ra 2 Freeze Xoài S nhé,order,False,False,vi
a tính cho em 3 Trà Đào Cam Sả đi,order,False,False,vi
mình order một Trà Lài Mật Ong size M  ???,order,False,True,vi
hjx nhé,ignore,True,False,vi
what would you recommend for hot weather Trà Xoài Nhiệt Đới không caffeine,consultant,False,False,vi
hỏi chút có hoàn tiền không?,faq,False,False,vi
cho em hai Flat White L em,order,False,False,en
"anh thích trà hoa quả, recommend gì Double Espresso không caffeine.",consultant,False,True,vi
tôi muốn mua 2 Freeze Bạc Xỉu S,order,False,False,vi
tư vấn cho em món mát mát Mocha không caffeine,consultant,False,False,vi
hỏi chút what are your opening hours nhỉ,faq,False,False,vi
gọi cho em một Cà Phê Sữa Nóng S,order,False,False,vi
recommend something refreshing please Freeze Việt Quất đá,consultant,False,False,vi
em lấy hai Bánh Chuối L,order,False,False,vi
cho 2 cốc Freeze Chocolate L,order,False,False,vi
hỏi chút có giới hạn thời gian ngồi không ạ,faq,False,False,vi
what's up ạ,ignore,True,False,vi
gợi ý món ngon cho ngày nóng Muffin Chocolate mát,consultant,False,False,vi
có trà nào ngon không Trà Vải đá,consultant,False,False,vi
hỏi chút có hỗ trợ sinh nhật không ạ,faq,False,False,vi
có bán 3 Cà Phê Đen Nóng L không,order,False,False,vi
em muốn order 1 Freeze Sữa Chua Việt Quất S,order,False,False,vi
I'd like 2 Hồng Trà Sữa L please,order,False,False,vi
ship 1 Freeze Matcha Đậu Đỏ S,order,False,False,vi
okay.,ignore,True,False,en
cho mình hỏi is there a student discount không,faq,False,False,vi
cho mình hỏi do you have vegetarian options nào,faq,False,False,vi
có món nào giống latte nhưng không cà phê Trà Oolong Sữa đá,consultant,False,False,vi
suggest a light refreshing drink Matcha Latte đá,consultant,False,False,vi
cho mình hỏi có bánh gì ăn kèm vậy,faq,False,False,vi
cho hai cốc Iced Coffee S  ,order,False,True,vi
quán có một Donut Chocolate L không...,order,False,True,vi
do you offer birthday discounts không,faq,False,False,vi
hmm nhé,ignore,True,False,vi
cần 3 Trà Dâu L nhé,order,False,False,vi
cho một Trà Thanh Đào lạnh đi,order,False,False,vi
anh không uống caffeine thì nên chọn gì Trà Oolong Sữa ít ngọt,consultant,False,False,vi
em muốn thêm 3 Cà Phê Muối M à,order,False,True,vi
cho em hỏi do you have qr payment?,faq,False,False,vi
gọi cho em ba Cà Phê Sữa Nóng S,order,False,False,vi
cho 2 Espresso size M đi,order,False,False,vi
có đồ uống healthy không Freeze Sữa Chua Việt Quất mát,consultant,False,False,vi
tư vấn cho em món mát mát Trà Gừng Mật Ong không caffeine...,consultant,False,True,vi
please give me 1 Freeze Caramel M ạ,order,False,True,vi
gợi ý món dưới 45k Freeze Chocolate không caffeine,consultant,False,False,vi
cho hỏi quán mở cửa thứ mấy ạ,faq,False,False,vi
được ạ,ignore,True,False,vi
tôi muốn mua một Bánh Mì Que L,order,False,False,vi
món nào không ngọt lắm Trà Đào Ít Ngọt mát,consultant,False,False,vi
cho em hỏi what's your return policy nhỉ,faq,False,False,vi
what's good here Freeze Chocolate mát,consultant,False,False,vi
có món gì cho người ăn kiêng không Caramel Macchiato mát nhỉ ạ,consultant,False,True,vi
ship em một Trà Cam Quế L nha,order,False,False,vi
anh không uống caffeine thì nên chọn gì Freeze Dâu không caffeine,consultant,False,False,vi
cho một Trà Thanh Đào L đi,order,False,False,vi
cho 2 Freeze Caramel size L đi,order,False,False,vi
cho hỏi do you deliver ạ,faq,False,False,vi
có bán hai Freeze Matcha Đậu Đỏ M không,order,False,False,vi
món nào hợp với khẩu vị trẻ em Tiramisu mát,consultant,False,False,vi
ba ly Trà Lài Mật Ong S nha,order,False,False,vi
mình order ba Freeze Trà Xanh ít đường,order,False,False,vi
một ly Freeze Việt Quất M nha,order,False,False,vi
mình order một Freeze Xoài nóng,order,False,False,vi
tôi muốn mua hai Sandwich Cá Ngừ S,order,False,False,vi
cho ba cốc Caramel Macchiato M,order,False,False,vi
what would you recommend for hot weather Freeze Việt Quất ít ngọt,consultant,False,False,vi
cho mình hỏi is there parking available không ạ,faq,False,True,vi
em muốn thêm 3 Trà Cam Quế L,order,False,False,vi
món nào ít calories Trà Oolong Sữa đá nhỉ nhỉ,consultant,False,True,vi
cho em hỏi wifi password là gì nhỉ,faq,False,False,vi
có món nào nhẹ nhẹ không Trà Dâu không caffeine,consultant,False,False,vi
hai ly Flat White L nha,order,False,False,en
test???,ignore,True,False,en
có giảm giá sinh viên không ạ,faq,False,False,vi
a ơi em gọi 1 Freeze Sữa Chua Dâu M,order,False,False,vi
cho 2 Trà Cam Quế ít ngọt đi,order,False,False,vi
recommend something under 50000 Freeze Dâu không caffeine,consultant,False,False,vi
recommend a drink without caffeine Sandwich Gà mát,consultant,False,False,vi
gọi cho em 3 Trà Dâu S,order,False,False,vi
what do you recommend Trà Nhài không caffeine,consultant,False,False,vi
anh ơi 3 Cold Brew S nha,order,False,False,vi
em muốn order hai Freeze Trà Xanh M,order,False,False,vi
suggest a drink for someone who hates coffee Vanilla Latte không caffeine nhỉ???,consultant,False,True,vi
cho em hỏi do you offer birthday discounts?...,faq,False,True,vi
"anh thích đồ uống chua, có gì Iced Coffee không caffeine",consultant,False,False,vi
hỏi chút do you do delivery? vậy,faq,False,True,vi
em thích trà trái cây thì uống gì Trà Xoài Nhiệt Đới không caffeine,consultant,False,False,vi
món nào thay thế được cà phê Phin Sữa Đá đá,consultant,False,False,vi
anh ơi 3 Sandwich Gà L nha,order,False,False,vi
cho mình hỏi có đổi món sau khi đặt không?,faq,False,False,vi
hỏi chút có chỗ đậu xe không không,faq,False,False,vi
cho 3 Hồng Trà Sữa nóng đi,order,False,False,vi
what's good for hot weather Freeze Xoài đá,consultant,False,False,vi
có món gì cho người ăn kiêng không Cà Phê Dừa đá,consultant,False,False,vi
gợi ý cho anh món ít ngọt Caramel Macchiato ít ngọt,consultant,False,False,vi
gọi cho em 1 Mocha S,order,False,False,vi
tư vấn cho em món mát mát Freeze Cà Phê đá,consultant,False,False,vi
"anh thích trà hoa quả, recommend gì Freeze Việt Quất ít ngọt",consultant,False,False,vi
cho em hỏi do you do delivery nhỉ,faq,False,False,vi
bên em có hai Bánh Mì Pate L không,order,False,False,vi
có giới hạn thời gian ngồi không vậy,faq,False,False,vi
chào???,ignore,True,False,vi
mang cho em một Caramel Macchiato,order,False,False,vi
đồ uống nào hợp với bánh ngọt Freeze Cookies mát  ???,consultant,False,True,vi
gọi 1 ly Hồng Trà Sữa đá,order,False,False,vi
what's your best seller today Freeze Trà Xanh mát,consultant,False,False,vi
đặt cho ba Flat White M,order,False,False,vi
thêm cho tôi 3 Trà Gừng Mật Ong S,order,False,False,vi
gợi ý cho khách không ăn đường Matcha Latte ít ngọt,consultant,False,False,vi
mình order một Vanilla Latte size M,order,False,False,vi
cho 3 Bánh Táo S em,order,False,False,vi
"anh không thích ngọt, tư vấn gì Bánh Phô Mai mát",consultant,False,False,vi
cho mình hỏi quán có nhận đặt số lượng lớn không vậy,faq,False,False,vi
hỏi chút có thanh toán qr không không,faq,False,False,vi
anh ơi 3 Freeze Cà Phê L nha,order,False,False,vi
có gì uống mát không Freeze Chocolate mát,consultant,False,False,vi
hỏi chút có món chay không?,faq,False,False,vi
gợi ý món dưới 45k Trà Sen Vàng đá,consultant,False,False,vi
a lấy cho em một Double Espresso,order,False,False,vi
món nào ít calories Trà Xoài Nhiệt Đới mát,consultant,False,False,vi
abc xyz.,ignore,True,False,en
gợi ý đồ uống không đường Iced Coffee mát,consultant,False,False,vi
cho em hỏi có nhận thanh toán công ty không nhỉ,faq,False,False,vi
please give me 3 Trà Dâu S,order,False,False,vi
em muốn order 3 Freeze Bạc Xỉu S,order,False,False,vi
hỏi chút có chỗ đậu xe không vậy,faq,False,False,vi
món nào bán chạy nhất Croissant ít ngọt,consultant,False,False,vi
mang ra ba Freeze Trà Xanh S nhé,order,False,False,vi
món nào bán chạy nhất Cold Brew không caffeine,consultant,False,False,vi
order 3 Cappuccino M nha,order,False,False,en
lấy 1 Cà Phê Sữa Nóng M nhé,order,False,False,vi
what's good for hot weather Trà Xoài Nhiệt Đới ít ngọt,consultant,False,False,vi
có trà nào ngon không Trà Đào Cam Sả mát,consultant,False,False,vi
suggest a light refreshing drink Bánh Mặn Phô Mai mát,consultant,False,False,vi
alo nhé,ignore,True,False,vi
what's up.,ignore,True,False,en
có giao tận nơi không nào,faq,False,False,vi
get me ba Trà Dâu S,order,False,False,vi
please give me một Freeze Chocolate M,order,False,False,vi
món nào ít calories Matcha Latte đá,consultant,False,False,vi
có món nào nhẹ nhẹ không Trà Sữa Trân Châu ít ngọt,consultant,False,False,vi
lấy cho hai ly Phin Đen Đá L à,order,False,True,vi
cho 3 Freeze Việt Quất M đi,order,False,False,vi
cho hỏi wifi password là gì nào,faq,False,False,vi
tính cho tôi một Freeze Xoài S,order,False,False,vi
"anh không thích ngọt, tư vấn gì Bánh Mì Que ít ngọt",consultant,False,False,vi
recommend a drink without caffeine Vanilla Latte đá,consultant,False,False,vi
cho em hỏi wifi password là gì?,faq,False,False,vi
cho 2 cốc Freeze Chanh Tuyết L,order,False,False,vi
cho hỏi có đặt bàn trước không nào,faq,False,False,vi
gọi cho em 1 Vietnamese Latte M,order,False,False,vi
món gì cho người không uống cà phê Cà Phê Đen Nóng không caffeine,consultant,False,False,vi
hỏi chút có đặt bàn trước không vậy,faq,False,False,vi
